4274.0;6448.0;5218.63
4074.0;6035.0;5056.47
3780.0;6101.0;5003.33
4196.0;6122.0;5079.36
4104.0;5918.0;5157.76
4272.0;6202.0;5205.72
3736.0;6024.0;5112.27
4119.0;5908.0;5076.77
3642.0;6191.0;5078.07
4154.0;5815.0;5067.7
4131.0;6144.0;5046.93
4244.0;5995.0;5100.19
3925.0;6110.0;5137.58
4067.0;6177.0;5139.51
4031.0;5795.0;5065.55
4337.0;5954.0;5114.74
4141.0;5969.0;5112.08
4269.0;6140.0;5115.33
4034.0;6172.0;5140.6
4222.0;5968.0;5100.04
